chromosome	start	stop	ab_initio_tx_id	Human_PB	Chimp_PB	Gorilla_PB	Orangutan_PB	Rhesus_PB	gene_id	gene_name
chr15	28746872	28746964	augPB-17920.t1	0	0	0	0	4	ENSG00000136883.14	KIF12
chr15	43386896	43386989	augPB-18021.t1	0	0	0	0	6	ENSG00000234860.2	AL162394.1
chr15	43387625	43387789	augPB-18021.t2	0	0	0	0	7	ENSG00000234860.2	AL162394.1
chr15	48736104	48736328	augPB-18093.t1	0	0	0	0	351	ENSG00000179766.19	ATP8B5P
chr15	48738233	48738417	augPB-18093.t1	0	0	0	0	319	ENSG00000179766.19	ATP8B5P
chr15	48738972	48739120	augPB-18093.t1	0	0	0	0	340	ENSG00000179766.19	ATP8B5P
chr15	48739505	48739611	augPB-18093.t1	0	0	0	0	368	ENSG00000179766.19	ATP8B5P
chr15	48740826	48740938	augPB-18093.t1	0	0	0	0	357	ENSG00000179766.19	ATP8B5P
chr15	48741452	48741617	augPB-18093.t1	0	0	0	0	361	ENSG00000179766.19	ATP8B5P
chr15	48752151	48752267	augPB-18093.t1	0	0	0	0	364	ENSG00000179766.19	ATP8B5P
chr15	48752954	48753143	augPB-18093.t1	0	0	0	0	362	ENSG00000179766.19	ATP8B5P
chr15	48756611	48756774	augPB-18093.t1	0	0	0	0	339	ENSG00000179766.19	ATP8B5P
chr15	67564369	67564561	augPB-18194.t1	0	0	0	0	2	ENSG00000164989.17	CCDC171
chr15	70084499	70084684	augPB-18206.t1	0	0	0	0	1	ENSG00000226197.3	AL583785.1
chr15	70970061	70970128	augPB-18209.t1	0	0	0	0	1	ENSG00000107165.13	TYRP1
chr15	75832448	75832540	augPB-18215.t1	0	0	0	0	6	ENSG00000231902.2	AL135923.2
chr15	76417364	76417589	augPB-18218.t1	0	0	0	0	1	ENSG00000288042.1	AL157703.1
chr15	78548440	78548615	augPB-18233.t1	0	0	0	0	1	ENSG00000120211.4	INSL4
chr15	82521151	82521378	augPB-18254.t1	0	0	0	0	1	ENSG00000202383.1	RNA5SP279
chr15	82522026	82522101	augPB-18254.t1	0	0	0	0	1	ENSG00000202383.1	RNA5SP279
chr15	83386650	83386771	augCGP-696.t1	0	0	0	0	1	ENSG00000107104.19	KANK1
chr15	102929913	102930000	augCGP-801.t1	0	0	0	0	4	ENSG00000276478.1	AL772337.4
chr15	102937822	102937964	augPB-18353.t1	0	0	0	0	9	ENSG00000277357.1	NPAP1P7
chr15	109541536	109541581	augPB-18423.t1	2	0	1	0	11	ENSG00000127081.14	ZNF484
chr16	3178216	3178314	augCGP-4740.t1	0	0	0	0	1	ENSG00000159961.2	OR3A3
chr16	8521210	8521393	augPB-14698.t2	0	0	0	0	17	ENSG00000161973.11	CCDC42
chr16	8539865	8540034	augCGP-4914.t1	0	0	0	0	25	ENSG00000183318.11	SPDYE4
chr16	11858723	11858772	augPB-14736.t1	0	0	0	0	4	ENSG00000065559.15	MAP2K4
chr16	15943806	15943850	augPB-14765.t1	0	0	0	0	174	ENSG00000175061.18	SNHG29
chr16	16072881	16072936	augPB-14770.t1	0	0	0	0	3	ENSG00000108474.17	PIGL
chr16	19086704	19086882	augPB-14821.t2	0	0	0	0	8	ENSG00000228983.9	SLC47A1P1
chr16	19086785	19086882	augPB-14821.t1	0	0	0	0	8	ENSG00000228983.9	SLC47A1P1
chr16	22964266	22964329	augPB-14848.t1	0	0	0	0	6	ENSG00000266313.2	AC026254.2
chr16	22969908	22970056	augPB-14848.t1	0	0	0	0	3	ENSG00000266313.2	AC026254.2
chr16	30757165	30757286	augPB-14945.t1	0	0	0	0	1	ENSG00000108702.4	CCL1
chr16	32536247	32536313	augPB-14973.t1	0	0	0	0	76	ENSG00000277632.2	CCL3
chr16	32536662	32536757	augPB-14973.t1	0	0	0	0	67	ENSG00000277632.2	CCL3
chr16	32537467	32537588	augPB-14973.t1	0	0	0	0	72	ENSG00000277632.2	CCL3
chr16	32538112	32538161	augPB-14973.t1	0	0	0	0	74	ENSG00000277632.2	CCL3
chr16	32539404	32539514	augPB-14973.t1	0	0	0	0	73	ENSG00000277632.2	CCL3
chr16	32539843	32539951	augPB-14973.t1	0	0	0	0	76	ENSG00000277632.2	CCL3
chr16	32540403	32540484	augPB-14973.t1	0	0	0	0	76	ENSG00000277632.2	CCL3
chr16	32540967	32541007	augPB-14973.t1	0	0	0	0	76	ENSG00000277632.2	CCL3
chr16	34526655	34526904	augPB-14995.t1	29	22	33	52	193	ENSG00000278311.5	GGNBP2
chr16	34527710	34527859	augPB-14995.t1	29	22	35	52	198	ENSG00000278311.5	GGNBP2
chr16	34527940	34528066	augPB-14995.t1	59	40	52	55	1323	ENSG00000278311.5	GGNBP2
chr16	34528457	34528608	augPB-14995.t1	58	40	52	55	1316	ENSG00000278311.5	GGNBP2
chr16	34533314	34533509	augPB-14995.t1	59	40	51	52	1309	ENSG00000278311.5	GGNBP2
chr16	34536181	34536356	augPB-14995.t1	65	48	60	54	1476	ENSG00000278311.5	GGNBP2
chr16	34537404	34537614	augPB-14995.t3	26	21	29	0	534	ENSG00000278311.5	GGNBP2
chr16	34537410	34537614	augPB-14995.t1	36	25	31	0	946	ENSG00000278311.5	GGNBP2
chr16	34550312	34550438	augPB-14995.t2	0	0	0	0	1085	ENSG00000278311.5	GGNBP2
chr16	34981919	34982060	augPB-15001.t2	0	0	0	0	22	ENSG00000141371.13	C17orf64
chr16	48697044	48697162	augPB-15143.t1	0	0	0	0	78	ENSG00000108468.15	CBX1
chr16	48702347	48702431	augPB-15143.t1	0	0	0	0	41	ENSG00000108468.15	CBX1
chr16	50686528	50686646	augPB-15183.t1	0	0	0	0	2	ENSG00000167258.14	CDK12
chr16	54798875	54798917	augCGP-5547.t1	0	0	0	0	1	ENSG00000175832.13	ETV4
chr16	54800508	54800628	augCGP-5547.t1	0	0	0	0	1	ENSG00000175832.13	ETV4
chr16	58456323	58456417	augPB-15376.t1	0	0	0	0	43	ENSG00000276790.1	AC068234.3
chr16	59353291	59353416	augPB-15383.t1	0	0	0	0	1	ENSG00000283538.3	AC005972.3
chr16	60517861	60517940	augPB-15403.t1	0	0	0	0	1	ENSG00000007314.12	SCN4A
chr16	62645014	62645083	augPB-15427.t10	0	0	0	0	19	ENSG00000091583.11	APOH
chr16	68652854	68653011	augPB-15468.t1	0	0	0	0	8	ENSG00000264026.2	LINC02003
chr16	70118067	70118331	augPB-15480.t1	0	0	0	0	4	ENSG00000177338.14	LINC00469
chr16	70124042	70124191	augPB-15480.t1	0	0	0	0	1	ENSG00000177338.14	LINC00469
chr16	70818762	70818920	augPB-15491.t1	0	0	0	0	3	ENSG00000167851.15	CD300A
chr16	78675199	78675289	augPB-15665.t2	0	0	0	0	9	ENSG00000141574.8	SECTM1
chr16	78679729	78679844	augPB-15665.t2	0	0	0	0	1	ENSG00000141574.8	SECTM1
chr16	78725600	78725780	augCGP-5999.t1	0	0	0	0	2	ENSG00000181408.3	UTS2R
chr17	2773351	2773505	augPB-9267.t1	0	0	0	0	1	ENSG00000225777.1	DDX39AP1
chr17	2989972	2990034	augPB-9268.t6	0	0	0	0	174	ENSG00000277077.1	AL158032.3
chr17	2990317	2990438	augPB-9268.t6	0	0	0	0	174	ENSG00000277077.1	AL158032.3
chr17	2994362	2994435	augPB-9268.t6	0	0	0	0	170	ENSG00000277077.1	AL158032.3
chr17	2997501	2997532	augPB-9268.t6	0	0	0	0	167	ENSG00000277077.1	AL158032.3
chr17	2998890	2998971	augPB-9268.t6	0	0	0	0	158	ENSG00000277077.1	AL158032.3
chr17	3001285	3001356	augPB-9268.t6	0	0	0	0	165	ENSG00000277077.1	AL158032.3
chr17	3003566	3003704	augPB-9268.t6	0	0	0	0	150	ENSG00000277077.1	AL158032.3
chr17	3006474	3006581	augPB-9268.t6	0	0	0	0	183	ENSG00000277077.1	AL158032.3
chr17	3007502	3007676	augPB-9268.t6	0	0	0	0	184	ENSG00000277077.1	AL158032.3
chr17	3007838	3007953	augPB-9268.t6	0	0	0	0	180	ENSG00000277077.1	AL158032.3
chr17	3284960	3284987	augPB-9271.t4	0	0	0	0	6	ENSG00000151835.16	SACS
chr17	9176852	9176930	augPB-9325.t1	0	0	0	0	2	ENSG00000224511.2	LINC00365
chr17	17454157	17454276	augPB-9372.t1	0	0	0	0	1	ENSG00000150893.11	FREM2
chr17	19022944	19023080	augPB-9380.t1	0	0	0	0	3	ENSG00000215483.11	LINC00598
chr17	21602364	21602623	augCGP-6151.t1	0	0	0	0	53	ENSG00000120675.6	DNAJC15
chr17	23270670	23270781	augPB-9412.t1	0	0	0	0	1	ENSG00000278156.2	TSC22D1-AS1
chr17	28071099	28071205	augPB-9451.t1	0	0	0	0	1	ENSG00000176882.5	AL135901.1
chr17	29641767	29641804	augPB-9466.t1	0	0	0	0	1	ENSG00000226792.7	C13orf42
chr17	29642508	29642596	augPB-9466.t1	0	0	0	0	1	ENSG00000226792.7	C13orf42
chr17	31746776	31746827	augPB-9495.t1	0	0	0	0	15	ENSG00000287722.1	AL356295.1
chr17	38617638	38617677	augPB-9503.t2	0	0	0	0	8	ENSG00000139734.19	DIAPH3
chr17	53727603	53727681	augPB-9522.t1	0	0	0	0	2	ENSG00000276644.5	DACH1
chr17	53747621	53747701	augPB-9522.t2	0	0	0	0	1	ENSG00000276644.5	DACH1
chr17	59452568	59452661	augCGP-6249.t1	0	0	0	0	160	ENSG00000136155.17	SCEL
chr17	74572508	74572583	augPB-9573.t1	0	0	0	0	1	ENSG00000179399.15	GPC5
chr17	76492476	76492641	augPB-9582.t1	0	0	0	0	5	ENSG00000238230.2	LINC00391
chr17	77647431	77647479	augPB-9590.t1	0	0	0	0	144	ENSG00000102595.20	UGGT2
chr17	77648580	77648688	augPB-9590.t3	0	0	0	0	41	ENSG00000102595.20	UGGT2
chr17	81211511	81211611	augPB-9608.t1	0	0	0	0	11	ENSG00000280734.3	LINC01232
chr17	81713226	81713262	augPB-9614.t1	0	0	0	0	2	ENSG00000043355.12	ZIC2
chr17	88726939	88726985	augPB-9639.t1	0	0	0	0	15	ENSG00000204442.4	FAM155A
chr17	91487104	91487212	augCGP-6326.t1	0	0	0	0	1	ENSG00000275830.2	AL390755.1
chr17	91489794	91489839	augCGP-6326.t1	0	0	0	0	2	ENSG00000275830.2	AL390755.1
chr17	93462724	93462843	augPB-9665.t2	0	0	0	0	4	ENSG00000224243.2	SOX1-OT
chr17	95298954	95299055	augPB-9695.t1	0	0	0	0	2	ENSG00000130177.16	CDC16
chr18	3271262	3271428	augPB-11928.t1	0	0	0	0	1	ENSG00000264278.1	ZNF236-DT
chr18	3273920	3274067	augPB-11928.t1	0	0	0	0	9	ENSG00000264278.1	ZNF236-DT
chr18	15936365	15936423	augPB-11979.t1	0	0	0	0	1	ENSG00000267134.3	LINC01924
chr18	16133583	16133739	augPB-11982.t2	0	0	0	0	38	ENSG00000221887.6	HMSD
chr18	16138459	16138602	augPB-11982.t2	0	0	0	1	36	ENSG00000221887.6	HMSD
chr18	16151057	16151207	augPB-11982.t2	0	0	0	0	39	ENSG00000221887.6	HMSD
chr18	19582794	19582902	augPB-11999.t1	0	0	0	0	2	ENSG00000267098.2	AC113137.1
chr18	19734645	19734674	augPB-11999.t1	0	0	0	0	1	ENSG00000267098.2	AC113137.1
chr18	34259776	34259868	augPB-12067.t1	0	0	0	0	2	ENSG00000184828.10	ZBTB7C
chr18	35159228	35159276	augPB-12074.t2	0	0	0	0	1	ENSG00000287673.1	AC051635.1
chr18	36783955	36784096	augCGP-15059.t1	0	0	0	0	4	ENSG00000132874.15	SLC14A2
chr18	48795801	48795873	augPB-12136.t4	0	0	0	0	50	ENSG00000141431.12	ASXL3
chr18	51327109	51327207	augPB-12154.t2	0	0	0	0	1	ENSG00000134760.6	DSG1
chr18	57404119	57404236	augPB-12171.t1	0	0	0	0	2	ENSG00000229248.1	WBP2P1
chr18	64455232	64455342	augPB-12215.t2	0	0	0	0	11	ENSG00000101605.12	MYOM1
chr18	71989697	71989756	augPB-12265.t2	0	0	0	0	1	ENSG00000267564.1	AP001109.1
chr18	72802690	72802746	augCGP-15201.t1	0	0	0	0	130	ENSG00000181626.12	ANKRD62
chr18	72805729	72805823	augCGP-15201.t1	0	0	0	0	140	ENSG00000181626.12	ANKRD62
chr18	72809658	72809729	augCGP-15201.t1	0	0	0	0	125	ENSG00000181626.12	ANKRD62
chr18	72813986	72814156	augCGP-15201.t1	0	0	0	0	116	ENSG00000181626.12	ANKRD62
chr18	72821498	72821532	augCGP-15201.t1	0	0	0	0	121	ENSG00000181626.12	ANKRD62
chr18	72821799	72821941	augCGP-15201.t1	0	0	0	0	121	ENSG00000181626.12	ANKRD62
chr18	73623184	73623352	augCGP-15215.t1	0	5	11	0	64	ENSG00000101639.18	CEP192
chr19	472961	473106	augPB-139.t1	0	0	0	0	30	ENSG00000185198.11	PRSS57
chr19	1820517	1820633	augPB-199.t3	0	0	0	0	4	ENSG00000133243.10	BTBD2
chr19	6942903	6943011	augPB-334.t3	0	0	0	0	7	ENSG00000268758.7	ADGRE4P
chr19	6946391	6946527	augPB-334.t3	0	0	0	0	4	ENSG00000268758.7	ADGRE4P
chr19	6947037	6947078	augPB-334.t3	0	0	0	0	4	ENSG00000268758.7	ADGRE4P
chr19	6950001	6950154	augPB-334.t3	0	0	0	0	4	ENSG00000268758.7	ADGRE4P
chr19	7009165	7009254	augCGP-13702.t1	0	0	7	3	63	ENSG00000130544.12	ZNF557
chr19	7009867	7009994	augCGP-13702.t1	0	0	8	8	72	ENSG00000130544.12	ZNF557
chr19	8616999	8617064	augCGP-13764.t1	0	0	0	0	5	ENSG00000268922.1	AC012616.1
chr19	8617302	8617370	augCGP-13764.t1	0	0	0	0	5	ENSG00000268922.1	AC012616.1
chr19	11105829	11105948	augPB-452.t1	0	0	0	0	86	ENSG00000183401.12	CCDC159
chr19	11581036	11581097	augPB-468.t1	0	0	0	0	44	ENSG00000177599.13	ZNF491
chr19	16471760	16471950	augCGP-13981.t1	0	0	0	0	1	ENSG00000160111.13	CPAMD8
chr19	19404432	19404528	augPB-679.t1	0	0	0	0	109	ENSG00000267581.1	AC011477.3
chr19	19412889	19413027	augPB-679.t1	0	0	0	0	118	ENSG00000267581.1	AC011477.3
chr19	20166264	20166357	augCGP-14103.t1	0	0	0	0	90	ENSG00000118620.13	ZNF430
chr19	20178419	20178518	augPB-690.t2	0	0	0	0	69	ENSG00000118620.13	ZNF430
chr19	20178422	20178518	augPB-690.t1	0	0	0	0	18	ENSG00000118620.13	ZNF430
chr19	20685668	20685764	augPB-697.t1	0	0	0	0	143	ENSG00000197013.10	ZNF429
chr19	21017703	21017839	augPB-701.t3	0	0	0	0	18	ENSG00000198521.11	ZNF43
chr19	34281179	34281297	augPB-786.t1	0	0	0	0	46	ENSG00000269037.1	LINC01838
chr19	38003433	38003481	augPB-907.t2	0	0	0	0	5	ENSG00000182472.9	CAPN12
chr19	39153322	39153915	augCGP-14340.t1	0	0	0	0	1	ENSG00000275395.6	FCGBP
chr19	49257682	49257776	augCGP-14626.t1	0	0	0	0	422	ENSG00000063127.16	SLC6A16
chr19	50046477	50046604	augPB-1249.t2	0	0	0	0	34	ENSG00000287001.1	AC010624.5
chr19	51227540	51227634	augPB-1290.t1	0	0	0	0	7	ENSG00000272714.1	AL139098.3
chr19	51230811	51230859	augPB-1290.t2	0	0	0	0	3	ENSG00000272714.1	AL139098.3
chr19	51231085	51231364	augPB-1290.t2	0	0	0	0	3	ENSG00000272714.1	AL139098.3
chr19	51231143	51231364	augPB-1290.t1	0	0	0	0	1	ENSG00000272714.1	AL139098.3
chr19	51231550	51231931	augPB-1290.t1	0	0	0	0	6	ENSG00000272714.1	AL139098.3
chr19	52716660	52716705	augPB-1341.t1	0	0	0	0	2	ENSG00000242779.7	ZNF702P
chr19	52972431	52972563	augPB-1347.t2	0	0	0	0	1	ENSG00000269001.2	AC092070.2
chr19	52972434	52972563	augPB-1347.t3	0	0	3	0	1	ENSG00000269001.2	AC092070.2
chr19	53363295	53363701	augPB-1360.t1	0	0	0	0	1	ENSG00000268864.4	AC011487.2
chr19	55662038	55662200	augPB-1439.t1	0	0	0	0	10	ENSG00000173572.11	NLRP13
chr19	57050884	57050925	augPB-1472.t1	0	0	0	0	19	ENSG00000186230.7	ZNF749
chr19	57585646	57585769	augPB-1496.t1	0	0	0	0	4	ENSG00000152467.10	ZSCAN1
chr2	3390221	3390307	augPB-5801.t1	0	0	0	0	1	ENSG00000233058.2	LINC00884
chr2	3392793	3392878	augPB-5801.t1	0	0	0	0	1	ENSG00000233058.2	LINC00884
chr2	6299295	6299369	augPB-5817.t1	0	0	0	0	1	ENSG00000223812.8	AC073365.1
chr2	10660017	10660144	augPB-5834.t1	0	0	0	0	178	ENSG00000175077.6	RTP1
chr2	13330760	13330827	augPB-5844.t1	0	0	0	0	1	ENSG00000226320.6	LINC01811
chr2	25516248	25516328	augPB-5896.t1	0	0	0	0	5	ENSG00000151789.12	ZNF385D
chr2	32249118	32249302	augPB-5925.t8	0	0	1	0	38	ENSG00000206562.11	METTL6
chr2	32753021	32753051	augPB-5930.t4	0	0	0	0	1	ENSG00000172752.14	COL6A5
chr2	34738586	34738601	augPB-5943.t1	0	0	12	0	13	ENSG00000138246.17	DNAJC13
chr2	40616270	40616359	augPB-5984.t1	0	0	0	0	8	ENSG00000158220.14	ESYT3
chr2	43281421	43281471	augPB-6002.t1	0	0	0	0	35	ENSG00000175093.5	SPSB4
chr2	43454034	43454095	augPB-6005.t2	0	0	0	0	3	ENSG00000155893.13	PXYLP1
chr2	43455310	43455442	augPB-6005.t2	0	0	0	0	2	ENSG00000155893.13	PXYLP1
chr2	55659556	55659609	augPB-6074.t1	0	0	0	0	5	ENSG00000238755.3	LINC02006
chr2	73206505	73206558	augPB-6138.t1	0	0	0	0	6	ENSG00000206120.11	EGFEM1P
chr2	75905371	75905406	augPB-6158.t2	0	0	0	0	1	ENSG00000163581.14	SLC2A2
chr2	80199912	80200010	augPB-6170.t1	0	0	0	0	4	ENSG00000230292.5	NAALADL2-AS3
chr2	86765577	86765660	augPB-6194.t1	0	0	0	0	12	ENSG00000242808.9	SOX2-OT
chr2	88359069	88359087	augPB-6200.t1	0	0	0	0	58	ENSG00000078070.13	MCCC1
chr2	93878852	93878953	augPB-6270.t1	0	0	0	0	3	ENSG00000114739.14	ACVR2B
chr2	102827774	102827935	augCGP-9591.t1	0	0	0	0	329	ENSG00000178055.13	PRSS42P
chr2	102828851	102829114	augCGP-9591.t1	0	0	0	0	176	ENSG00000178055.13	PRSS42P
chr2	102828854	102829114	augPB-6367.t2	0	0	0	0	60	ENSG00000178055.13	PRSS42P
chr2	102829458	102829615	augCGP-9591.t1	0	0	0	0	341	ENSG00000178055.13	PRSS42P
chr2	107461892	107462015	augPB-6474.t6	1	0	0	0	33	ENSG00000088538.13	DOCK3
chr2	108963100	108963165	augPB-6520.t5	0	0	0	0	8	ENSG00000055957.11	ITIH1
chr2	110235107	110235235	augPB-6535.t2	0	0	0	0	1	ENSG00000288029.1	AC115282.2
chr2	114245784	114245882	augPB-6554.t3	0	0	0	0	3	ENSG00000136068.14	FLNB
chr2	126361287	126361326	augPB-6610.t1	0	0	0	0	5	ENSG00000242120.4	MDFIC2
chr2	140275915	140275990	augPB-6656.t2	0	0	0	0	24	ENSG00000070950.10	RAD18
chr2	140851861	140851954	augPB-6660.t1	0	0	0	0	30	ENSG00000156959.9	LHFPL4
chr2	141544313	141544387	augPB-6683.t1	0	0	0	0	39	ENSG00000134086.7	VHL
chr2	146218309	146218402	augPB-6732.t4	0	0	0	0	1	ENSG00000154783.12	FGD5
chr2	148042626	148042716	augPB-6765.t1	0	0	0	0	40	ENSG00000242049.1	DNAJB8-AS1
chr2	155915359	155915482	augPB-6845.t1	0	0	0	0	61	ENSG00000163428.4	LRRC58
chr2	165242815	165242887	augPB-6908.t1	0	0	0	0	18	ENSG00000242242.6	NECTIN3-AS1
chr2	167143112	167143202	augPB-6913.t1	0	0	0	0	210	ENSG00000114487.10	MORC1
chr2	169165737	169165858	augPB-6927.t2	0	0	0	0	3	ENSG00000242759.8	LINC00882
chr2	173845950	173846100	augPB-6934.t1	0	0	0	0	8	ENSG00000170044.8	ZPLD1
chr2	194702646	194702698	augPB-7006.t1	0	0	0	0	5	ENSG00000185008.17	ROBO2
chr20	412145	412211	augCGP-17523.t1	0	0	0	0	211	ENSG00000129925.11	PGAP6
chr20	1276370	1276636	augPB-15744.t1	0	0	0	0	4	ENSG00000260991.2	AC120498.5
chr20	1276858	1277039	augPB-15744.t1	0	0	0	0	4	ENSG00000260991.2	AC120498.5
chr20	1977677	1977789	augPB-15772.t1	0	0	0	0	1	ENSG00000140986.8	RPL3L
chr20	2831376	2831403	augPB-15810.t1	0	0	0	0	3	ENSG00000215148.8	PRSS41
chr20	3376531	3376630	augPB-15842.t6	0	0	0	0	27	ENSG00000162086.15	ZNF75A
chr20	4235541	4235671	augPB-15855.t3	0	0	0	0	3	ENSG00000263105.1	AC009171.2
chr20	5804544	5804592	augPB-15888.t1	0	0	0	0	1	ENSG00000078328.21	RBFOX1
chr20	8556888	8556988	augPB-15895.t1	0	0	0	0	1	ENSG00000232258.6	TMEM114
chr20	8606587	8606680	augPB-15895.t1	0	0	0	0	1	ENSG00000232258.6	TMEM114
chr20	10185196	10185283	augPB-15911.t2	0	0	0	0	1	ENSG00000261647.1	IMPDH1P11
chr20	12396666	12396720	augPB-15934.t4	0	0	0	0	1	ENSG00000048471.14	SNX29
chr20	28579252	28579350	augPB-16137.t2	0	0	0	0	1	ENSG00000178226.11	PRSS36
chr20	28579454	28579583	augPB-16137.t2	0	0	0	0	1	ENSG00000178226.11	PRSS36
chr20	29451912	29451947	augPB-16156.t1	0	0	0	0	42	ENSG00000284209.2	FP325313.1
chr20	29454305	29454365	augPB-16156.t1	0	0	0	0	42	ENSG00000284209.2	FP325313.1
chr20	38141180	38141277	augPB-16210.t1	0	0	0	0	1	ENSG00000260605.1	AC027688.1
chr20	38377267	38377426	augPB-16213.t1	0	0	0	0	2	ENSG00000285367.1	AC087564.1
chr20	40742973	40743066	augPB-16225.t2	0	0	0	0	27	ENSG00000103494.14	RPGRIP1L
chr20	42453495	42453574	augPB-16233.t1	0	0	0	0	1	ENSG00000159387.7	IRX6
chr20	43013544	43013652	augPB-16241.t1	0	0	0	0	12	ENSG00000198848.12	CES1
chr20	59463437	59463574	augPB-16408.t4	0	0	0	0	42	ENSG00000140830.9	TXNL4B
chr20	60822426	60822584	augPB-16427.t1	0	0	0	0	106	ENSG00000132613.15	MTSS2
chr20	60826596	60826723	augPB-16427.t1	0	0	0	0	25	ENSG00000132613.15	MTSS2
chr20	67375537	67375642	augPB-16480.t1	0	0	0	0	6	ENSG00000259867.6	AC105411.1
chr20	68248537	68248601	augPB-16493.t2	0	0	0	0	1	ENSG00000166473.17	PKD1L2
chr20	68251381	68251462	augPB-16493.t2	0	0	0	0	1	ENSG00000166473.17	PKD1L2
chr20	71010028	71010106	augPB-16511.t3	0	0	0	0	15	ENSG00000103154.9	NECAB2
chr20	71206328	71206424	augPB-16517.t2	0	0	0	0	102	ENSG00000140955.10	ADAD2
chr20	71298954	71299078	augPB-16519.t1	0	0	0	0	67	ENSG00000103175.11	WFDC1
chr20	72967111	72967194	augPB-16540.t1	0	0	0	0	1	ENSG00000268804.1	LINC02132
chr20	73338305	73338478	augPB-16542.t1	0	0	0	0	2	ENSG00000168367.11	LINC00917
chr20	77096676	77096840	augPB-16604.t1	0	0	0	0	46	ENSG00000141013.17	GAS8
chr3	6865778	6865857	augPB-20859.t2	0	0	1	0	3	ENSG00000183067.5	IGSF5
chr3	6867132	6867190	augPB-20859.t2	0	0	0	0	3	ENSG00000183067.5	IGSF5
chr3	6902857	6903066	augPB-20859.t2	0	0	0	0	4	ENSG00000183067.5	IGSF5
chr3	6903430	6903538	augPB-20859.t2	0	0	0	0	4	ENSG00000183067.5	IGSF5
chr3	10936011	10936087	augPB-20892.t1	0	0	0	0	2	ENSG00000230794.1	AF015720.1
chr3	13646792	13646839	augPB-20921.t1	0	0	0	0	11	ENSG00000205930.10	C21orf62-AS1
chr3	21117837	21117899	augPB-20960.t2	0	0	0	0	54	ENSG00000154719.13	MRPL39
chr3	29985308	29985404	augPB-20986.t1	0	0	0	0	7	ENSG00000232886.1	AF212831.1
chr3	34417512	34417630	augPB-21022.t1	0	0	0	0	7	ENSG00000164853.9	UNCX
chr3	38064749	38064867	augPB-21053.t2	0	0	0	0	12	ENSG00000136297.14	MMD2
chr3	42640874	42640922	augPB-21146.t2	0	0	0	0	8	ENSG00000106351.13	AGFG2
chr3	46432761	46432791	augCGP-6872.t1	0	0	0	0	106	ENSG00000049540.17	ELN
chr3	46433930	46433981	augPB-21230.t1	0	0	0	0	31	ENSG00000049540.17	ELN
chr3	58454392	58454490	augCGP-6997.t1	0	0	0	0	6	ENSG00000233454.1	AC069285.3
chr3	58459304	58459441	augCGP-6997.t1	0	0	0	0	4	ENSG00000233454.1	AC069285.3
chr3	58588268	58588445	augPB-21303.t3	0	0	0	0	60	ENSG00000274299.1	AC099654.4
chr3	58588814	58588844	augPB-21303.t3	0	0	0	0	1	ENSG00000274299.1	AC099654.4
chr3	67576388	67576464	augPB-21368.t3	0	0	0	0	1	ENSG00000158683.8	PKD1L1
chr3	67576391	67576464	augPB-21368.t1	0	0	0	0	1	ENSG00000158683.8	PKD1L1
chr3	67578867	67578930	augPB-21368.t3	0	0	0	0	1	ENSG00000158683.8	PKD1L1
chr3	67578873	67578930	augPB-21368.t1	0	0	0	0	1	ENSG00000158683.8	PKD1L1
chr3	67982601	67982677	augPB-21369.t2	0	0	0	0	1	ENSG00000136205.17	TNS3
chr3	83581071	83581189	augPB-21469.t1	0	0	0	0	5	ENSG00000180347.13	ITPRID1
chr3	84977371	84977569	augPB-21486.t1	0	0	0	0	1	ENSG00000286847.1	AC007036.5
chr3	124084013	124084104	augPB-21681.t1	0	0	0	0	2	ENSG00000153956.16	CACNA2D1
chr3	124690331	124690380	augPB-21684.t1	0	0	0	0	9	ENSG00000233491.8	AC008163.1
chr3	126299274	126299396	augPB-21689.t1	0	0	0	0	2	ENSG00000127955.17	GNAI1
chr3	129538290	129538345	augPB-21706.t7	0	0	0	0	28	ENSG00000161048.11	NAPEPLD
chr3	131806064	131806082	augPB-21718.t1	0	0	0	0	28	ENSG00000091127.14	PUS7
chr3	132691709	132691838	augPB-21724.t1	0	0	0	0	1	ENSG00000243797.6	AC004917.1
chr3	132694773	132694860	augPB-21724.t1	0	0	0	0	1	ENSG00000243797.6	AC004917.1
chr3	137111085	137111131	augPB-21748.t1	0	0	0	0	1	ENSG00000184903.10	IMMP2L
chr3	142927963	142928008	augPB-21768.t1	0	0	0	0	1	ENSG00000105976.15	MET
chr3	151385299	151385422	augPB-21811.t1	0	0	0	0	2	ENSG00000224897.8	POT1-AS1
chr3	151486598	151486717	augPB-21811.t1	0	0	0	0	1	ENSG00000224897.8	POT1-AS1
chr3	165192931	165193012	augCGP-7520.t1	0	0	0	0	1	ENSG00000105929.16	ATP6V0A4
chr3	169906497	169906667	augPB-21958.t1	0	0	0	0	1	ENSG00000188037.12	CLCN1
chr3	178023544	178023653	augCGP-7641.t1	0	0	0	0	61	ENSG00000276213.1	AC006017.2
chr3	182604345	182604374	augPB-22070.t1	0	0	0	0	5	ENSG00000182648.13	LINC01006
chr4	443854	443893	augPB-10688.t2	0	0	0	0	2	ENSG00000230960.1	AL109910.1
chr4	2667481	2667604	augPB-10707.t2	0	0	0	0	127	ENSG00000125337.19	KIF25
chr4	2671762	2671828	augPB-10707.t2	0	0	0	0	113	ENSG00000125337.19	KIF25
